OBJECTID,COUNTY_NAM,code,name,COUNTY_ASS,COUNTY_A_1,REGIST_CEN,REGISTRATI,countyCode,Shape_Leng,Shape_Area
202,VIHIGA,214.000000000000000,LUANDA,0.000000000000000,,0.000000000000000,,38.000000000000000,0.497192687050000,0.006763232880000
203,VIHIGA,211.000000000000000,VIHIGA,0.000000000000000,,0.000000000000000,,38.000000000000000,0.413201010660000,0.007206071180000
204,VIHIGA,215.000000000000000,EMUHAYA,0.000000000000000,,0.000000000000000,,38.000000000000000,0.407222206570000,0.007213914760000
205,BUNGOMA,220.000000000000000,KANDUYI,0.000000000000000,,0.000000000000000,,39.000000000000000,1.050422449980000,0.025860324500000
206,BUNGOMA,216.000000000000000,MT. ELGON,0.000000000000000,,0.000000000000000,,39.000000000000000,1.430211327690000,0.078132603320000
207,BUNGOMA,223.000000000000000,KIMILILI,0.000000000000000,,0.000000000000000,,39.000000000000000,0.622587963520000,0.014401109900000
208,BUNGOMA,217.000000000000000,SIRISIA,0.000000000000000,,0.000000000000000,,39.000000000000000,0.779324059970000,0.016391338790000
209,BUNGOMA,219.000000000000000,BUMULA,0.000000000000000,,0.000000000000000,,39.000000000000000,0.930250991540000,0.028027251360000
210,BUNGOMA,224.000000000000000,TONGAREN,0.000000000000000,,0.000000000000000,,39.000000000000000,0.895578284040000,0.030455591140000
211,BUNGOMA,221.000000000000000,WEBUYE EAST,0.000000000000000,,0.000000000000000,,39.000000000000000,0.652363013060000,0.013453742480000
212,BUNGOMA,218.000000000000000,KABUCHAI,0.000000000000000,,0.000000000000000,,39.000000000000000,0.670858570290000,0.018954673790000
213,BUNGOMA,222.000000000000000,WEBUTE WEST,0.000000000000000,,0.000000000000000,,39.000000000000000,0.920113852400000,0.018969615900000
214,BUSIA,225.000000000000000,TESO NORTH,0.000000000000000,,0.000000000000000,,40.000000000000000,0.829567774700000,0.020642040310000
215,BUSIA,229.000000000000000,BUTULA,0.000000000000000,,0.000000000000000,,40.000000000000000,0.736377404670000,0.019715014860000
216,BUSIA,230.000000000000000,FUNYULA,0.000000000000000,,0.000000000000000,,40.000000000000000,0.764881985800000,0.022380279350000
217,BUSIA,226.000000000000000,TESO SOUTH,0.000000000000000,,0.000000000000000,,40.000000000000000,0.810090234160000,0.024681538390000
218,BUSIA,228.000000000000000,MATAYOS,0.000000000000000,,0.000000000000000,,40.000000000000000,0.678433735860000,0.015855884160000
219,BUSIA,227.000000000000000,NAMBALE,0.000000000000000,,0.000000000000000,,40.000000000000000,0.814676889020000,0.018847178680000
220,BUSIA,231.000000000000000,BUDALANGI,0.000000000000000,,0.000000000000000,,40.000000000000000,0.641274571600000,0.025262314800000
221,SIAYA,232.000000000000000,UGENYA,0.000000000000000,,0.000000000000000,,41.000000000000000,0.981683740550000,0.025083919980000
222,SIAYA,237.000000000000000,RARIEDA,0.000000000000000,,0.000000000000000,,41.000000000000000,0.959767022010000,0.055132526930000
223,SIAYA,236.000000000000000,BONDO,0.000000000000000,,0.000000000000000,,41.000000000000000,1.510567005350000,0.106460479890000
224,SIAYA,233.000000000000000,UGUNJA,0.000000000000000,,0.000000000000000,,41.000000000000000,0.788100075320000,0.016918195450000
225,SIAYA,235.000000000000000,GEM,0.000000000000000,,0.000000000000000,,41.000000000000000,0.996710796280000,0.032674511890000
226,SIAYA,234.000000000000000,ALEGO USONGA,0.000000000000000,,0.000000000000000,,41.000000000000000,1.071565840390000,0.049330633150000
227,HOMA BAY,248.000000000000000,RANGWE,0.000000000000000,,0.000000000000000,,43.000000000000000,1.014251080490000,0.022232916170000
228,HOMA BAY,245.000000000000000,KASIPUL,0.000000000000000,,0.000000000000000,,43.000000000000000,0.626945094000000,0.020912846550000
229,HOMA BAY,252.000000000000000,SUBA,0.000000000000000,,0.000000000000000,,43.000000000000000,1.250979255560000,0.095225859460000
230,HOMA BAY,247.000000000000000,KARACHUONYO,0.000000000000000,,0.000000000000000,,43.000000000000000,1.095802162480000,0.060691114540000
231,HOMA BAY,246.000000000000000,KABONDO KASIPUL,0.000000000000000,,0.000000000000000,,43.000000000000000,0.798178135800000,0.019994927580000
232,HOMA BAY,251.000000000000000,MBITA,0.000000000000000,,0.000000000000000,,43.000000000000000,1.653491173480000,0.085359146920000
233,HOMA BAY,250.000000000000000,NDHIWA,0.000000000000000,,0.000000000000000,,43.000000000000000,1.193800215070000,0.056436924280000
234,HOMA BAY,249.000000000000000,HOMA BAY TOWN,0.000000000000000,,0.000000000000000,,43.000000000000000,0.940814806830000,0.023128336300000
235,MIGORI,260.000000000000000,KURIA EAST,0.000000000000000,,0.000000000000000,,44.000000000000000,0.767044605460000,0.019491650180000
236,MIGORI,258.000000000000000,NYATIKE,0.000000000000000,,0.000000000000000,,44.000000000000000,1.427877313790000,0.098601969010000
237,MIGORI,254.000000000000000,AWENDO,0.000000000000000,,0.000000000000000,,44.000000000000000,0.750398024910000,0.021322153520000
238,MIGORI,259.000000000000000,KURIA WEST,0.000000000000000,,0.000000000000000,,44.000000000000000,0.794721730020000,0.027315191930000
239,MIGORI,257.000000000000000,URIRI,0.000000000000000,,0.000000000000000,,44.000000000000000,0.903118068440000,0.031145298880000
240,MIGORI,253.000000000000000,RONGO,0.000000000000000,,0.000000000000000,,44.000000000000000,0.854041681350000,0.017179317760000
241,KISII,267.000000000000000,NYARIBARI CHACHE,0.000000000000000,,0.000000000000000,,45.000000000000000,0.506310514910000,0.011012930420000
242,KISII,268.000000000000000,KITUTU CHACHE NORTH,0.000000000000000,,0.000000000000000,,45.000000000000000,0.483620120510000,0.010577905920000
243,KISII,266.000000000000000,NYARIBARI MASABA,0.000000000000000,,0.000000000000000,,45.000000000000000,0.476668939050000,0.012820128350000
244,KISII,265.000000000000000,BOMACHOGE CHACHE,0.000000000000000,,0.000000000000000,,45.000000000000000,0.503110267310000,0.008249085390000
245,KISII,264.000000000000000,BOBASI,0.000000000000000,,0.000000000000000,,45.000000000000000,0.679332901340000,0.019470287500000
246,KISII,263.000000000000000,BOMACHOGE BORABU,0.000000000000000,,0.000000000000000,,45.000000000000000,0.435029513420000,0.009203687310000
247,KISII,261.000000000000000,BONCHARI,0.000000000000000,,0.000000000000000,,45.000000000000000,0.395828945280000,0.010254006820000
248,KISII,269.000000000000000,KITUTU CHACHE SOUTH,0.000000000000000,,0.000000000000000,,45.000000000000000,0.458815607000000,0.007891945530000
249,KISII,262.000000000000000,SOUTH MUGIRANGO,0.000000000000000,,0.000000000000000,,45.000000000000000,0.704319846950000,0.016773322610000
250,KERICHO,191.000000000000000,BURETI,0.000000000000000,,0.000000000000000,,35.000000000000000,0.764758399040000,0.026215467600000
251,BOMET,195.000000000000000,CHEPALUNGU,0.000000000000000,,0.000000000000000,,36.000000000000000,1.060657392540000,0.043532341700000
252,BOMET,196.000000000000000,BOMET EAST,0.000000000000000,,0.000000000000000,,36.000000000000000,0.857389549820000,0.025974865980000
253,BOMET,194.000000000000000,SOTIK,0.000000000000000,,0.000000000000000,,36.000000000000000,1.268290619400000,0.038693513760000
254,BOMET,197.000000000000000,BOMET CENTRAL,0.000000000000000,,0.000000000000000,,36.000000000000000,0.847606008710000,0.020938904980000
255,NYAMIRA,272.000000000000000,NORTH MUGIRANGO,0.000000000000000,,0.000000000000000,,46.000000000000000,0.532828396480000,0.013789100570000
256,NYAMIRA,271.000000000000000,WEST MUGIRANGO,0.000000000000000,,0.000000000000000,,46.000000000000000,0.629275103840000,0.014557151110000
257,NYAMIRA,270.000000000000000,KITUTU MASABA,0.000000000000000,,0.000000000000000,,46.000000000000000,0.701574644150000,0.020563298850000
258,NYAMIRA,273.000000000000000,BORABU,0.000000000000000,,0.000000000000000,,46.000000000000000,1.187091622990000,0.023806208720000
259,KISUMU,244.000000000000000,NYAKACH,0.000000000000000,,0.000000000000000,,42.000000000000000,1.007023340750000,0.032662667370000
260,KISUMU,241.000000000000000,SEME,0.000000000000000,,0.000000000000000,,42.000000000000000,0.902542279270000,0.036392012650000
261,KISUMU,242.000000000000000,NYANDO,0.000000000000000,,0.000000000000000,,42.000000000000000,1.553488971740000,0.048986747860000
262,KISUMU,239.000000000000000,KISUMU WEST,0.000000000000000,,0.000000000000000,,42.000000000000000,0.746916770260000,0.025291565740000
263,KISUMU,238.000000000000000,KISUMU EAST,0.000000000000000,,0.000000000000000,,42.000000000000000,0.907842116970000,0.013046137920000
264,KISUMU,243.000000000000000,MUHORONI,0.000000000000000,,0.000000000000000,,42.000000000000000,1.725838017710000,0.053846253130000
265,KISUMU,240.000000000000000,KISUMU CENTRAL,0.000000000000000,,0.000000000000000,,42.000000000000000,0.455477588560000,0.005832459820000
266,KAKAMEGA,199.000000000000000,LUGARI,0.000000000000000,,0.000000000000000,,37.000000000000000,1.247747337610000,0.029829166850000
267,TRANS NZOIA,137.000000000000000,ENDEBESS,0.000000000000000,,0.000000000000000,,26.000000000000000,1.269187360950000,0.054362030780000
268,TRANS NZOIA,136.000000000000000,KWANZA,0.000000000000000,,0.000000000000000,,26.000000000000000,0.900675353770000,0.037750523520000
269,TRANS NZOIA,138.000000000000000,SABOTI,0.000000000000000,,0.000000000000000,,26.000000000000000,1.073411426400000,0.028781907620000
270,TRANS NZOIA,140.000000000000000,CHERANGANY,0.000000000000000,,0.000000000000000,,26.000000000000000,1.156264806290000,0.050954226370000
271,TRANS NZOIA,139.000000000000000,KIMININI,0.000000000000000,,0.000000000000000,,26.000000000000000,1.076712241360000,0.029900603010000
272,KAKAMEGA,200.000000000000000,LIKUYANI,0.000000000000000,,0.000000000000000,,37.000000000000000,0.804081557580000,0.024389810830000
273,MANDERA,44.000000000000000,LAFEY,0.000000000000000,,0.000000000000000,,9.000000000000000,3.390058549720000,0.384298101090000
274,MANDERA,43.000000000000000,MANDERA EAST,0.000000000000000,,0.000000000000000,,9.000000000000000,2.009792137740000,0.111757725370000
275,NAIROBI,286.000000000000000,EMBAKASI WEST,0.000000000000000,,0.000000000000000,,47.000000000000000,0.140811884230000,0.000943050150000
276,NAIROBI,285.000000000000000,EMBAKASI EAST,0.000000000000000,,0.000000000000000,,47.000000000000000,0.407192070830000,0.006973768390000
277,NAIROBI,283.000000000000000,EMBAKASI NORTH,0.000000000000000,,0.000000000000000,,47.000000000000000,0.149907741430000,0.000441133250000
278,NAIROBI,284.000000000000000,EMBAKASI CENTRAL,0.000000000000000,,0.000000000000000,,47.000000000000000,0.114769921190000,0.000370730880000
279,NAIROBI,282.000000000000000,EMBAKASI SOUTH,0.000000000000000,,0.000000000000000,,47.000000000000000,0.246945086790000,0.001424777450000
280,NAIROBI,287.000000000000000,MAKADARA,0.000000000000000,,0.000000000000000,,47.000000000000000,0.174493593260000,0.000904649870000
281,KITUI,68.000000000000000,MWINGI WEST,0.000000000000000,NGUUTANI,0.000000000000000,,15.000000000000000,1.628836747930000,0.080882737400000
282,KITUI,69.000000000000000,MWINGI CENTRAL,0.000000000000000,,0.000000000000000,,15.000000000000000,2.964159205520000,0.359911894520000
283,KITUI,67.000000000000000,MWINGI NORTH,0.000000000000000,,0.000000000000000,,15.000000000000000,3.044221179090000,0.381532402690000
284,NYANDARUA,92.000000000000000,OL JOROK,0.000000000000000,,0.000000000000000,,18.000000000000000,1.006803964420000,0.035761048960000
285,NYANDARUA,91.000000000000000,OL KALOU,0.000000000000000,,0.000000000000000,,18.000000000000000,1.435988111620000,0.043644400310000
286,MIGORI,255.000000000000000,SUNA EAST,0.000000000000000,,0.000000000000000,,44.000000000000000,0.981775260860000,0.016734369070000
287,MIGORI,256.000000000000000,SUNA WEST,0.000000000000000,,0.000000000000000,,44.000000000000000,0.866131545850000,0.023044571260000
288,LAIKIPIA,163.000000000000000,LAIKIPIA WEST,0.000000000000000,,0.000000000000000,,31.000000000000000,3.690347884580000,0.229759862680000
289,LAIKIPIA,164.000000000000000,LAIKIPIA EAST,0.000000000000000,,0.000000000000000,,31.000000000000000,2.261081457750000,0.113555379190000
290,MOMBASA,1.000000000000000,CHANGAMWE,1.000000000000000,PORT REITZ,0.000000000000000,,1.000000000000000,0.199305542810000,0.001517867060000
334,,0.000000000000000,,0.000000000000000,,0.000000000000000,,0.000000000000000,0.010435610300000,0.000004870820000
341,,0.000000000000000,,0.000000000000000,,0.000000000000000,,0.000000000000000,0.026186126340000,0.000016041100000
342,,0.000000000000000,,0.000000000000000,,0.000000000000000,,0.000000000000000,0.032458579740000,0.000021152200000
348,,0.000000000000000,,0.000000000000000,,0.000000000000000,,0.000000000000000,0.017963290550000,0.000010568650000
349,,0.000000000000000,,0.000000000000000,,0.000000000000000,,0.000000000000000,0.017124554980000,0.000007402150000
